date_time,sensor_id,hourly_counts,latitude,longitude,Day,time
2019-07-04 16:00:00,1,3277.0,-37.813494399999996,144.9651532,Thursday,16
2019-07-04 17:00:00,1,4008.0,-37.813494399999996,144.9651532,Thursday,17
2019-07-05 10:00:00,1,1890.0,-37.813494399999996,144.9651532,Friday,10
2019-07-05 11:00:00,1,2539.0,-37.813494399999996,144.9651532,Friday,11
2019-07-05 12:00:00,1,3371.0,-37.813494399999996,144.9651532,Friday,12
2019-07-05 13:00:00,1,3737.0,-37.813494399999996,144.9651532,Friday,13
2019-07-05 14:00:00,1,3966.0,-37.813494399999996,144.9651532,Friday,14
2019-07-05 15:00:00,1,3968.0,-37.813494399999996,144.9651532,Friday,15
2019-07-05 16:00:00,1,3655.0,-37.813494399999996,144.9651532,Friday,16
2019-07-05 17:00:00,1,3481.0,-37.813494399999996,144.9651532,Friday,17
2019-07-06 10:00:00,1,1588.0,-37.813494399999996,144.9651532,Saturday,10
2019-07-06 11:00:00,1,2145.0,-37.813494399999996,144.9651532,Saturday,11
2019-07-06 12:00:00,1,3147.0,-37.813494399999996,144.9651532,Saturday,12
2019-07-06 13:00:00,1,3273.0,-37.813494399999996,144.9651532,Saturday,13
2019-07-06 14:00:00,1,3523.0,-37.813494399999996,144.9651532,Saturday,14
2019-07-06 15:00:00,1,3589.0,-37.813494399999996,144.9651532,Saturday,15
2019-07-06 16:00:00,1,3372.0,-37.813494399999996,144.9651532,Saturday,16
2019-07-06 17:00:00,1,2771.0,-37.813494399999996,144.9651532,Saturday,17
2019-07-07 10:00:00,1,1461.0,-37.813494399999996,144.9651532,Sunday,10
2019-07-07 11:00:00,1,2067.0,-37.813494399999996,144.9651532,Sunday,11
2019-07-07 12:00:00,1,3401.0,-37.813494399999996,144.9651532,Sunday,12
2019-07-07 13:00:00,1,3527.0,-37.813494399999996,144.9651532,Sunday,13
2019-07-07 14:00:00,1,2852.0,-37.813494399999996,144.9651532,Sunday,14
2019-07-07 15:00:00,1,2662.0,-37.813494399999996,144.9651532,Sunday,15
2019-07-07 16:00:00,1,2630.0,-37.813494399999996,144.9651532,Sunday,16
2019-07-07 17:00:00,1,3062.0,-37.813494399999996,144.9651532,Sunday,17
2019-07-08 10:00:00,1,1286.0,-37.813494399999996,144.9651532,Monday,10
2019-07-08 11:00:00,1,1955.0,-37.813494399999996,144.9651532,Monday,11
2019-07-08 12:00:00,1,3330.0,-37.813494399999996,144.9651532,Monday,12
2019-07-08 13:00:00,1,3571.0,-37.813494399999996,144.9651532,Monday,13
2019-07-08 14:00:00,1,2991.0,-37.813494399999996,144.9651532,Monday,14
2019-07-08 15:00:00,1,2928.0,-37.813494399999996,144.9651532,Monday,15
2019-07-08 16:00:00,1,2777.0,-37.813494399999996,144.9651532,Monday,16
2019-07-08 17:00:00,1,3273.0,-37.813494399999996,144.9651532,Monday,17
2019-07-09 10:00:00,1,1548.0,-37.813494399999996,144.9651532,Tuesday,10
2019-07-09 11:00:00,1,2338.0,-37.813494399999996,144.9651532,Tuesday,11
2019-07-09 12:00:00,1,3394.0,-37.813494399999996,144.9651532,Tuesday,12
2019-07-09 13:00:00,1,3478.0,-37.813494399999996,144.9651532,Tuesday,13
2019-07-09 14:00:00,1,2917.0,-37.813494399999996,144.9651532,Tuesday,14
2019-07-09 15:00:00,1,2646.0,-37.813494399999996,144.9651532,Tuesday,15
2019-07-09 16:00:00,1,2905.0,-37.813494399999996,144.9651532,Tuesday,16
2019-07-09 17:00:00,1,3283.0,-37.813494399999996,144.9651532,Tuesday,17
2019-07-10 10:00:00,1,1465.0,-37.813494399999996,144.9651532,Wednesday,10
2019-07-10 11:00:00,1,1884.0,-37.813494399999996,144.9651532,Wednesday,11
