Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Dwelling type,Dwelling number,x coordinate,y coordinate,Location
2017,552,111511,111511,14 Birch Lane,Kensington,House/Townhouse,1,144.9210507,-37.79287904,"(-37.79287904, 144.9210507)"
2017,339,594942,594942,51 Stawell Street,North Melbourne,House/Townhouse,1,144.9427792,-37.80265686,"(-37.80265686, 144.9427792)"
2017,12,104823,104823,11 Highlander Lane,Melbourne (CBD),House/Townhouse,1,144.9577233,-37.81948316,"(-37.81948316, 144.9577233)"
2017,2519,614589,614589,25 McConnell Street,Kensington,House/Townhouse,1,144.9288681,-37.79084322,"(-37.79084322, 144.9288681)"
2017,545,100912,100912,96 Bayswater Road,Kensington,House/Townhouse,1,144.921863,-37.79401453,"(-37.79401453, 144.921863)"
2017,856,109888,109888,183-189 Walsh Street,South Yarra,House/Townhouse,1,144.9853506,-37.83370931,"(-37.83370931, 144.9853506)"
2017,862,104893,102492,123 Hope Street,South Yarra,House/Townhouse,1,144.9792899,-37.83447718,"(-37.83447718, 144.9792899)"
2017,254,106094,106094,147 Lygon Street,Carlton,Residential Apartments,1,144.9661056,-37.80373308,"(-37.80373308, 144.9661056)"
2017,2528,616003,616003,6 Pridham Street,Kensington,House/Townhouse,1,144.9306967,-37.78896544,"(-37.78896544, 144.9306967)"
2017,2384,617603,617603,5 George Street,North Melbourne,House/Townhouse,1,144.9408782,-37.79036446,"(-37.79036446, 144.9408782)"
2017,301,567219,567219,27 Little Curran Street,North Melbourne,House/Townhouse,1,144.9433779,-37.79175781,"(-37.79175781, 144.9433779)"
2017,226,108228,108228,180 Rathdowne Street,Carlton,Residential Apartments,1,144.9711917,-37.79514419,"(-37.79514419, 144.9711917)"
2017,95,105489,105489,200-202 La Trobe Street,Melbourne (CBD),Residential Apartments,48,144.96321,-37.80953222,"(-37.80953222, 144.96321)"
2017,378,104600,104600,68 Harcourt Street,North Melbourne,House/Townhouse,1,144.9520493,-37.79897761,"(-37.79897761, 144.9520493)"
2017,925,106387,106387,5-11 Manningham Street,Parkville,Residential Apartments,22,144.9426585,-37.78843612,"(-37.78843612, 144.9426585)"
2017,2504,618029,618029,13 Bendall Street,Kensington,House/Townhouse,1,144.9244225,-37.78921844,"(-37.78921844, 144.9244225)"
2017,773,637402,637402,63 South Wharf Drive,Docklands,House/Townhouse,1,144.9368709,-37.82248535,"(-37.82248535, 144.9368709)"
2017,856,100174,100174,23-27 Acland Street,South Yarra,House/Townhouse,1,144.9847796,-37.83364227,"(-37.83364227, 144.9847796)"
2017,917,106749,106749,33 Morrah Street,Parkville,House/Townhouse,1,144.9564171,-37.79591618,"(-37.79591618, 144.9564171)"
2017,353,101856,101856,32 Chapman Street,North Melbourne,House/Townhouse,1,144.9496695,-37.79675194,"(-37.79675194, 144.9496695)"
2017,521,107069,107069,30 Ormond Street,Kensington,House/Townhouse,1,144.9297801,-37.7967804,"(-37.7967804, 144.9297801)"
2017,306,101381,101381,34 Canning Street,North Melbourne,House/Townhouse,1,144.9431049,-37.7956882,"(-37.7956882, 144.9431049)"
2017,352,101802,101802,31 Chapman Street,North Melbourne,House/Townhouse,1,144.9490656,-37.79724607,"(-37.79724607, 144.9490656)"
2017,339,576312,576312,3 Stawell Street,North Melbourne,House/Townhouse,1,144.9425557,-37.80389959,"(-37.80389959, 144.9425557)"
2017,368,101938,101938,151 Chetwynd Street,North Melbourne,House/Townhouse,1,144.9524562,-37.80219414,"(-37.80219414, 144.9524562)"
2017,862,104876,104876,21 Hope Street,South Yarra,House/Townhouse,1,144.9789295,-37.83671393,"(-37.83671393, 144.9789295)"
2017,2542,615391,615391,11 Robertson Street,Kensington,House/Townhouse,1,144.9322437,-37.79272888,"(-37.79272888, 144.9322437)"
2017,862,109531,109531,58W Toorak Road,South Yarra,Residential Apartments,6,144.9795175,-37.83717583,"(-37.83717583, 144.9795175)"
2017,202,105275,105275,57 Keppel Street,Carlton,House/Townhouse,1,144.965962,-37.79546876,"(-37.79546876, 144.965962)"
2017,928,606556,606556,40 Cade Way,Parkville,House/Townhouse,1,144.9401964,-37.77724259,"(-37.77724259, 144.9401964)"
2017,302,101318,101318,36 Brougham Street,North Melbourne,House/Townhouse,1,144.9439642,-37.79319746,"(-37.79319746, 144.9439642)"
2017,605,104293,104293,48 George Street,East Melbourne,House/Townhouse,1,144.9888545,-37.81532096,"(-37.81532096, 144.9888545)"
2017,532,100692,100692,47 Bangalore Street,Kensington,House/Townhouse,1,144.9243592,-37.79440896,"(-37.79440896, 144.9243592)"
2017,562,106838,106838,1-3 Musgrove Mews,Kensington,House/Townhouse,1,144.920615,-37.79211901,"(-37.79211901, 144.920615)"
2017,928,608367,608367,102 Parkville Avenue,Parkville,House/Townhouse,1,144.9422367,-37.77689873,"(-37.77689873, 144.9422367)"
2017,538,111076,111076,21-23 Tankard Street,Kensington,House/Townhouse,1,144.9202523,-37.79631286,"(-37.79631286, 144.9202523)"
2017,237,100825,100825,14 Barrup Street,Carlton,House/Townhouse,1,144.9738791,-37.80016631,"(-37.80016631, 144.9738791)"
2017,861,108676,108676,33 St Martins Lane,South Yarra,House/Townhouse,1,144.9812831,-37.83547029,"(-37.83547029, 144.9812831)"
2017,222,103728,103728,110 Faraday Street,Carlton,House/Townhouse,1,144.9709916,-37.79883858,"(-37.79883858, 144.9709916)"
2017,318,108700,108700,58 Shiel Street,North Melbourne,House/Townhouse,2,144.9425536,-37.79620929,"(-37.79620929, 144.9425536)"
2017,221,100750,100750,95 Barkly Street,Carlton,House/Townhouse,1,144.9720635,-37.79986472,"(-37.79986472, 144.9720635)"
2017,301,106521,106521,102 Melrose Street,North Melbourne,House/Townhouse,1,144.9426741,-37.79164263,"(-37.79164263, 144.9426741)"
2017,606,104235,104235,29-35 George Street,East Melbourne,Residential Apartments,21,144.9891385,-37.81599707,"(-37.81599707, 144.9891385)"
2017,538,109426,109426,26-28 Tankard Street,Kensington,House/Townhouse,1,144.9200142,-37.79650625,"(-37.79650625, 144.9200142)"
2017,230,109104,109104,164 Station Street,Carlton,House/Townhouse,1,144.9749386,-37.79353042,"(-37.79353042, 144.9749386)"
2017,420,108394,108394,64 Roden Street,West Melbourne (Residential),House/Townhouse,1,144.9487704,-37.80661237,"(-37.80661237, 144.9487704)"
2017,329,107107,100517,119 O'Shanassy Street,North Melbourne,Residential Apartments,12,144.9454512,-37.80011147,"(-37.80011147, 144.9454512)"
2017,917,101014,101014,26 Benjamin Street,Parkville,House/Townhouse,1,144.955823,-37.79606103,"(-37.79606103, 144.955823)"
2017,2505,618225,618225,23 Serong Street,Kensington,House/Townhouse,1,144.9251657,-37.78874835,"(-37.78874835, 144.9251657)"
2017,221,101400,101400,13 Canning Street,Carlton,House/Townhouse,1,144.972076,-37.80040839,"(-37.80040839, 144.972076)"
2017,2384,617673,617673,186 Boundary Road,North Melbourne,House/Townhouse,1,144.9402203,-37.78947612,"(-37.78947612, 144.9402203)"
2017,31,102113,102113,546-566 Collins Street,Melbourne (CBD),Residential Apartments,1,144.9558446,-37.81824465,"(-37.81824465, 144.9558446)"
2017,308,100074,100074,465 Abbotsford Street,North Melbourne,House/Townhouse,1,144.9464759,-37.79542817,"(-37.79542817, 144.9464759)"
2017,344,103339,103339,9-11 Elm Street,North Melbourne,House/Townhouse,1,144.946944,-37.80407223,"(-37.80407223, 144.946944)"
2017,203,107141,107141,19-21 Palmerston Place,Carlton,House/Townhouse,1,144.9654925,-37.79580964,"(-37.79580964, 144.9654925)"
2017,609,104988,104988,110-112 Hotham Street,East Melbourne,Residential Apartments,4,144.9866407,-37.81388699,"(-37.81388699, 144.9866407)"
2017,334,105800,105800,64 Lothian Street,North Melbourne,House/Townhouse,1,144.9449868,-37.8015955,"(-37.8015955, 144.9449868)"
2017,230,109108,109108,154 Station Street,Carlton,House/Townhouse,1,144.9748795,-37.7937538,"(-37.7937538, 144.9748795)"
2017,773,627720,627720,39 South Wharf Drive,Docklands,House/Townhouse,1,144.9389521,-37.82292281,"(-37.82292281, 144.9389521)"
2017,1109,632890,632890,128 Newquay Promenade,Docklands,House/Townhouse,1,144.9378425,-37.81623911,"(-37.81623911, 144.9378425)"
2017,1109,632893,632893,134 Newquay Promenade,Docklands,House/Townhouse,1,144.9376323,-37.81631905,"(-37.81631905, 144.9376323)"
2017,861,108681,108681,22 St Martins Lane,South Yarra,House/Townhouse,1,144.9815923,-37.83523069,"(-37.83523069, 144.9815923)"
2017,568,105055,105055,29-31 Howlett Street,Kensington,House/Townhouse,1,144.9221618,-37.79050147,"(-37.79050147, 144.9221618)"
2017,413,108891,108891,693 Spencer Street,West Melbourne (Residential),House/Townhouse,1,144.9436469,-37.80603,"(-37.80603, 144.9436469)"
2017,225,107214,107214,86 Palmerston Street,Carlton,House/Townhouse,1,144.9721366,-37.79621438,"(-37.79621438, 144.9721366)"
2017,307,101750,101750,5 Carroll Street,North Melbourne,House/Townhouse,1,144.9454585,-37.79591033,"(-37.79591033, 144.9454585)"
2017,511,100313,100313,4 Albermarle Street,Kensington,House/Townhouse,1,144.9335042,-37.7963713,"(-37.7963713, 144.9335042)"
2017,612,107651,107651,166 Powlett Street,East Melbourne,House/Townhouse,1,144.9865608,-37.81028816,"(-37.81028816, 144.9865608)"
2017,928,610496,610496,10 Strickland Road,Parkville,House/Townhouse,1,144.9422343,-37.77779853,"(-37.77779853, 144.9422343)"
2017,2513,615629,615629,68-70 Epsom Road,Kensington,House/Townhouse,1,144.9253381,-37.79130781,"(-37.79130781, 144.9253381)"
2017,257,525997,525997,17 Leicester Place,Carlton,House/Townhouse,1,144.9613184,-37.80251761,"(-37.80251761, 144.9613184)"
2017,558,556201,556201,203 Stockmans Way,Kensington,House/Townhouse,1,144.9173592,-37.79357522,"(-37.79357522, 144.9173592)"
2017,533,103373,103373,27 Epsom Road,Kensington,House/Townhouse,1,144.9261785,-37.79295055,"(-37.79295055, 144.9261785)"
2017,214,106064,106064,53-57 Little Palmerston Street,Carlton,House/Townhouse,1,144.9684195,-37.79656858,"(-37.79656858, 144.9684195)"
2017,368,105627,105627,110 Leveson Street,North Melbourne,House/Townhouse,1,144.9516942,-37.80155207,"(-37.80155207, 144.9516942)"
2017,532,100672,100672,3-5 Bangalore Street,Kensington,House/Townhouse,1,144.9260811,-37.79341954,"(-37.79341954, 144.9260811)"
2017,341,109765,109765,666 Victoria Street,North Melbourne,House/Townhouse,1,144.9439839,-37.80429376,"(-37.80429376, 144.9439839)"
2017,418,100204,100204,195 Adderley Street,West Melbourne (Residential),House/Townhouse,1,144.9456089,-37.80899767,"(-37.80899767, 144.9456089)"
2017,2510,618116,618116,52 Market Street,Kensington,House/Townhouse,1,144.9263181,-37.79006547,"(-37.79006547, 144.9263181)"
2017,111,111185,105330,455 King Street,West Melbourne (Residential),House/Townhouse,1,144.9521952,-37.80962374,"(-37.80962374, 144.9521952)"
2017,914,535780,535780,16 Wimble Street,Parkville,House/Townhouse,1,144.956073,-37.79510345,"(-37.79510345, 144.956073)"
2017,219,102735,102735,254 Drummond Street,Carlton,House/Townhouse,1,144.9688433,-37.80012356,"(-37.80012356, 144.9688433)"
2017,348,597963,597963,66 Arden Street,North Melbourne,House/Townhouse,1,144.9494369,-37.80067775,"(-37.80067775, 144.9494369)"
2017,520,102465,102489,56 Derby Street,Kensington,Residential Apartments,107,144.9274102,-37.79735385,"(-37.79735385, 144.9274102)"
2017,535,100704,100704,52 Bangalore Street,Kensington,House/Townhouse,1,144.9241969,-37.7939728,"(-37.7939728, 144.9241969)"
2017,221,101724,101724,70 Carlton Street,Carlton,House/Townhouse,1,144.971717,-37.8006853,"(-37.8006853, 144.971717)"
2017,616,104978,104978,160 Hotham Street,East Melbourne,House/Townhouse,1,144.9849195,-37.81374523,"(-37.81374523, 144.9849195)"
2017,228,106872,106872,90-94 Neill Street,Carlton,House/Townhouse,1,144.9715986,-37.79410338,"(-37.79410338, 144.9715986)"
2017,301,103872,103872,301 Flemington Road,North Melbourne,House/Townhouse,1,144.9446491,-37.79192137,"(-37.79192137, 144.9446491)"
2017,230,106966,106966,227 Nicholson Street,Carlton,House/Townhouse,2,144.9750967,-37.79464203,"(-37.79464203, 144.9750967)"
2017,514,100959,100959,334 Bellair Street,Kensington,House/Townhouse,1,144.9314496,-37.79846995,"(-37.79846995, 144.9314496)"
2017,210,106165,106165,403-405 Lygon Street,Carlton,House/Townhouse,1,144.9676228,-37.79506568,"(-37.79506568, 144.9676228)"
2017,544,110087,110087,91-93 Westbourne Road,Kensington,House/Townhouse,1,144.9207963,-37.79411924,"(-37.79411924, 144.9207963)"
2017,566,579309,109494,12 Mawbey Street,Kensington,Residential Apartments,13,144.9231916,-37.78989552,"(-37.78989552, 144.9231916)"
2017,857,534153,534153,288 Walsh Street,South Yarra,House/Townhouse,1,144.986338,-37.83140005,"(-37.83140005, 144.986338)"
2017,2504,617981,617981,3 Weighbridge Lane,Kensington,House/Townhouse,1,144.924979,-37.78933709,"(-37.78933709, 144.924979)"
2017,332,107751,107751,58 Provost Street,North Melbourne,House/Townhouse,1,144.9463644,-37.80173377,"(-37.80173377, 144.9463644)"
2017,862,104917,104917,58-60 Hope Street,South Yarra,House/Townhouse,1,144.9795343,-37.836023,"(-37.836023, 144.9795343)"
2017,525,105214,105214,25 Kensington Road,Kensington,House/Townhouse,1,144.9269695,-37.79481426,"(-37.79481426, 144.9269695)"
2017,531,111119,111119,26-28 Sambell Street,Kensington,House/Townhouse,1,144.9219512,-37.79578161,"(-37.79578161, 144.9219512)"
2017,657,597198,597198,50 Berry Street,East Melbourne,House/Townhouse,1,144.9889809,-37.81800433,"(-37.81800433, 144.9889809)"
2017,2512,617804,617804,17 Rigby Lane,Kensington,House/Townhouse,1,144.9244736,-37.79046452,"(-37.79046452, 144.9244736)"
2017,97,103616,103616,353 Exhibition Street,Melbourne (CBD),Residential Apartments,1,144.9681345,-37.80763862,"(-37.80763862, 144.9681345)"
2017,304,102887,102887,452 Dryburgh Street,North Melbourne,House/Townhouse,1,144.9453941,-37.79440662,"(-37.79440662, 144.9453941)"
2017,560,110167,110167,61 Willis Street,Kensington,House/Townhouse,1,144.9187492,-37.79355056,"(-37.79355056, 144.9187492)"
2017,903,100613,100613,212-222 The Avenue,Parkville,Residential Apartments,42,144.9578848,-37.78241266,"(-37.78241266, 144.9578848)"
2017,225,101418,101418,115-117 Canning Street,Carlton,House/Townhouse,1,144.9728748,-37.79613692,"(-37.79613692, 144.9728748)"
2017,859,109885,109885,141-149 Walsh Street,South Yarra,Residential Apartments,12,144.9851837,-37.83482244,"(-37.83482244, 144.9851837)"
2017,861,108683,108683,18 St Martins Lane,South Yarra,House/Townhouse,1,144.9817035,-37.83524617,"(-37.83524617, 144.9817035)"
2017,928,608389,608389,105 Parkville Avenue,Parkville,House/Townhouse,1,144.9417749,-37.77648037,"(-37.77648037, 144.9417749)"
2017,416,100221,100221,259 Adderley Street,West Melbourne (Residential),House/Townhouse,1,144.9438326,-37.80813012,"(-37.80813012, 144.9438326)"
2017,344,100131,100131,150-154 Abbotsford Street,North Melbourne,House/Townhouse,1,144.9456709,-37.80392059,"(-37.80392059, 144.9456709)"
2017,248,104443,104443,25 Grattan Street,Carlton,House/Townhouse,1,144.9687385,-37.80117766,"(-37.80117766, 144.9687385)"
2017,340,102796,102796,121 Dryburgh Street,North Melbourne,House/Townhouse,1,144.9430451,-37.80367814,"(-37.80367814, 144.9430451)"
2017,854,100396,100396,41-43 Alexandra Avenue,South Yarra,Residential Apartments,2,144.9872556,-37.83042502,"(-37.83042502, 144.9872556)"
2017,2532,615603,615603,22 Lambeth Street,Kensington,House/Townhouse,1,144.9342055,-37.78946223,"(-37.78946223, 144.9342055)"
2017,305,103567,103567,54 Erskine Street,North Melbourne,House/Townhouse,1,144.9433161,-37.79439154,"(-37.79439154, 144.9433161)"
2017,857,102521,102521,252 Domain Road,South Yarra,Residential Apartments,6,144.9866349,-37.83428049,"(-37.83428049, 144.9866349)"
2017,915,103794,103794,58 Fitzgibbon Street,Parkville,House/Townhouse,1,144.9571765,-37.79495725,"(-37.79495725, 144.9571765)"
2017,616,104971,104971,174-188 Hotham Street,East Melbourne,House/Townhouse,5,144.9843161,-37.81350288,"(-37.81350288, 144.9843161)"
2017,522,100992,100992,230 Bellair Street,Kensington,House/Townhouse,1,144.930384,-37.79534541,"(-37.79534541, 144.930384)"
2017,420,108384,108384,84 Roden Street,West Melbourne (Residential),House/Townhouse,1,144.9483304,-37.80696405,"(-37.80696405, 144.9483304)"
2017,215,107179,107179,149 Palmerston Street,Carlton,House/Townhouse,1,144.969995,-37.79647457,"(-37.79647457, 144.969995)"
2017,525,105207,105207,5 Kensington Road,Kensington,House/Townhouse,1,144.9275474,-37.79448719,"(-37.79448719, 144.9275474)"
2017,561,104213,104213,65 Gatehouse Drive,Kensington,House/Townhouse,1,144.9197065,-37.79292488,"(-37.79292488, 144.9197065)"
2017,420,104712,104712,27 Hawke Street,West Melbourne (Residential),House/Townhouse,1,144.948431,-37.80623236,"(-37.80623236, 144.948431)"
2017,2518,614638,614638,44 McConnell Street,Kensington,House/Townhouse,1,144.9284513,-37.79135998,"(-37.79135998, 144.9284513)"
2017,560,111256,111256,5 Cakebread Mews,Kensington,House/Townhouse,1,144.9191504,-37.79253135,"(-37.79253135, 144.9191504)"
2017,84,108093,108093,330-344 Little Lonsdale Street,Melbourne (CBD),Residential Apartments,10,144.9596748,-37.81181165,"(-37.81181165, 144.9596748)"
2017,2524,616083,616083,107A McConnell Street,Kensington,House/Townhouse,1,144.9291076,-37.79378285,"(-37.79378285, 144.9291076)"
2017,865,109538,109538,20W-26W Toorak Road,South Yarra,Residential Apartments,29,144.9775658,-37.83687098,"(-37.83687098, 144.9775658)"
2017,857,107841,107841,959-963 Punt Road,South Yarra,Residential Apartments,5,144.987775,-37.83120136,"(-37.83120136, 144.987775)"
2017,355,597162,597162,32-34 Leveson Street,North Melbourne,House/Townhouse,1,144.9512654,-37.80401396,"(-37.80401396, 144.9512654)"
2017,531,111310,111310,22 Leicester Mews,Kensington,House/Townhouse,1,144.9217127,-37.7962931,"(-37.7962931, 144.9217127)"
2017,657,109977,109977,39 Wellington Parade South,East Melbourne,House/Townhouse,1,144.9886716,-37.81765119,"(-37.81765119, 144.9886716)"
2017,853,501133,501133,15 Alexandra Avenue,South Yarra,House/Townhouse,1,144.9859403,-37.82911387,"(-37.82911387, 144.9859403)"
2017,206,102588,102588,28 Dorrit Street,Carlton,House/Townhouse,1,144.9664775,-37.79990484,"(-37.79990484, 144.9664775)"
2017,334,105796,105796,72 Lothian Street,North Melbourne,House/Townhouse,1,144.9450192,-37.80141593,"(-37.80141593, 144.9450192)"
2017,553,620744,620744,30 Cornish Lane,Kensington,House/Townhouse,1,144.9202249,-37.79336421,"(-37.79336421, 144.9202249)"
2017,604,613976,613976,25 Hayes Lane,East Melbourne,House/Townhouse,1,144.9899993,-37.81418511,"(-37.81418511, 144.9899993)"
2017,430,108866,108866,511 Spencer Street,West Melbourne (Residential),Residential Apartments,1,144.9485541,-37.80875296,"(-37.80875296, 144.9485541)"
2017,434,573406,573406,197 Victoria Street,West Melbourne (Residential),Residential Apartments,1,144.9548371,-37.80597736,"(-37.80597736, 144.9548371)"
