Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate,Location
2017,81,108958,108958,581-589 La Trobe Street,Melbourne (CBD),Private,20,144.9518789,-37.81337023,"(-37.81337023, 144.9518789)"
2017,2541,650497,650497,113 Rankins Road,Kensington,Residential,1,144.9316178,-37.79226608,"(-37.79226608, 144.9316178)"
2017,910,108483,108483,127 Royal Parade,Parkville,Residential,1,144.9578168,-37.79320783,"(-37.79320783, 144.9578168)"
2017,54,108146,108146,9-15 Rankins Lane,Melbourne (CBD),Residential,4,144.9623532,-37.81392649,"(-37.81392649, 144.9623532)"
2017,540,563712,563712,12 Taylor Mews,Kensington,Residential,1,144.9182344,-37.79589921,"(-37.79589921, 144.9182344)"
2017,503,612525,109449,81-83 Bakehouse Road,Kensington,Private,4,144.9303643,-37.79956857,"(-37.79956857, 144.9303643)"
2017,914,106779,106779,34 Morrah Street,Parkville,Residential,2,144.9564045,-37.79534431,"(-37.79534431, 144.9564045)"
2017,2389,624262,624262,13A Sutton Street,North Melbourne,Residential,1,144.941384,-37.79258961,"(-37.79258961, 144.941384)"
2017,547,103386,103386,57 Epsom Road,Kensington,Residential,2,144.9249693,-37.79168265,"(-37.79168265, 144.9249693)"
2017,257,101253,101253,163-175 Bouverie Street,Carlton,Private,30,144.9617717,-37.80261432,"(-37.80261432, 144.9617717)"
2017,2383,616895,616895,69-75 Racecourse Road,North Melbourne,Private,6,144.9394194,-37.78945656,"(-37.78945656, 144.9394194)"
2017,228,107713,107713,95 Princes Street,Carlton,Residential,1,144.9724415,-37.79294197,"(-37.79294197, 144.9724415)"
2017,372,102223,102223,87 Courtney Street,North Melbourne,Residential,2,144.9511181,-37.80006461,"(-37.80006461, 144.9511181)"
2017,405,106617,106617,22 Miller Street,West Melbourne (Residential),Residential,2,144.9468676,-37.80553336,"(-37.80553336, 144.9468676)"
2017,603,102401,102401,32 Darling Street,East Melbourne,Residential,2,144.9900785,-37.81273307,"(-37.81273307, 144.9900785)"
2017,649,110743,108974,481-487 Albert Street,East Melbourne,Private,10,144.974119,-37.81087579,"(-37.81087579, 144.974119)"
2017,861,106496,106496,34 Mason Street,South Yarra,Residential,1,144.9810044,-37.83672054,"(-37.83672054, 144.9810044)"
2017,247,102667,102667,195 Drummond Street,Carlton,Private,15,144.9678252,-37.80168398,"(-37.80168398, 144.9678252)"
2017,434,101515,101515,47-53 Capel Street,West Melbourne (Residential),Private,4,144.9546969,-37.80689673,"(-37.80689673, 144.9546969)"
2017,351,104693,104693,10 Harker Street,North Melbourne,Residential,1,144.9497114,-37.79817211,"(-37.79817211, 144.9497114)"
2017,866,110944,110944,65W Toorak Road,South Yarra,Private,15,144.9800012,-37.83804253,"(-37.83804253, 144.9800012)"
2017,857,100281,100281,46 Airlie Street,South Yarra,Residential,1,144.9872111,-37.83182307,"(-37.83182307, 144.9872111)"
2017,318,101372,101372,67 Canning Street,North Melbourne,Residential,1,144.942628,-37.79610039,"(-37.79610039, 144.942628)"
2017,38,103628,103628,96-102 Exhibition Street,Melbourne (CBD),Private,10,144.9714486,-37.81330118,"(-37.81330118, 144.9714486)"
2017,2505,618224,618224,21 Serong Street,Kensington,Residential,1,144.9252305,-37.7887078,"(-37.7887078, 144.9252305)"
2017,808,108050,108050,107-127 Queens Bridge Street,Southbank,Private,24,144.9607407,-37.82491492,"(-37.82491492, 144.9607407)"
2017,328,100049,107110,98 O'Shanassy Street,North Melbourne,Residential,8,144.9452183,-37.79906469,"(-37.79906469, 144.9452183)"
2017,710,108621,108621,393-401 St Kilda Road,Melbourne (Remainder),Residential,34,144.9760426,-37.83570366,"(-37.83570366, 144.9760426)"
2017,24,102092,102092,359-373 Collins Street,Melbourne (CBD),Commercial,265,144.9624418,-37.81728432,"(-37.81728432, 144.9624418)"
2017,360,107530,107530,126-128 Peel Street,North Melbourne,Private,2,144.9564747,-37.80510802,"(-37.80510802, 144.9564747)"
2017,220,100785,100785,124 Barkly Street,Carlton,Residential,1,144.97118,-37.79978206,"(-37.79978206, 144.97118)"
2017,748,110433,110433,6-8 Dorcas Street,Southbank,Residential,221,144.9702153,-37.82981139,"(-37.82981139, 144.9702153)"
2017,551,104118,104118,24 Gardner Lane,Kensington,Residential,2,144.9220371,-37.79214405,"(-37.79214405, 144.9220371)"
2017,538,109425,109425,22-24 Tankard Street,Kensington,Residential,1,144.9199482,-37.79643317,"(-37.79643317, 144.9199482)"
2017,656,105139,105139,64 Jolimont Street,East Melbourne,Private,3,144.9806232,-37.81823458,"(-37.81823458, 144.9806232)"
2017,215,107181,107181,153 Palmerston Street,Carlton,Residential,1,144.9698599,-37.79645877,"(-37.79645877, 144.9698599)"
2017,616,104975,104975,166 Hotham Street,East Melbourne,Residential,1,144.9849234,-37.81351922,"(-37.81351922, 144.9849234)"
2017,429,109033,109033,221 Stanley Street,West Melbourne (Residential),Residential,1,144.9454219,-37.81073945,"(-37.81073945, 144.9454219)"
2017,527,559397,559397,3 Lincoln Mews,Kensington,Residential,1,144.9223604,-37.79654161,"(-37.79654161, 144.9223604)"
2017,423,105360,105360,434-436 King Street,West Melbourne (Residential),Residential,1,144.9496358,-37.80573432,"(-37.80573432, 144.9496358)"
2017,606,104837,104837,1089 Hoddle Street,East Melbourne,Residential,2,144.9899096,-37.81599636,"(-37.81599636, 144.9899096)"
2017,83,108081,108081,287-297 Queen Street,Melbourne (CBD),Private,6,144.958843,-37.8118532,"(-37.8118532, 144.958843)"
2017,901,100606,100606,276 The Avenue,Parkville,Residential,2,144.9582187,-37.78075847,"(-37.78075847, 144.9582187)"
2017,915,103796,103796,54 Fitzgibbon Street,Parkville,Residential,1,144.9571666,-37.79506284,"(-37.79506284, 144.9571666)"
2017,263,533992,533992,2-14 Leicester Street,Carlton,Private,84,144.9603003,-37.80604275,"(-37.80604275, 144.9603003)"
2017,608,104953,104953,101 Hotham Street,East Melbourne,Residential,1,144.98699,-37.81458749,"(-37.81458749, 144.98699)"
2017,928,626948,626948,8 Carrangall Place,Parkville,Residential,1,144.9412419,-37.77966129,"(-37.77966129, 144.9412419)"
2017,558,111327,111327,4 Lascelles Square,Kensington,Residential,1,144.9175974,-37.79426937,"(-37.79426937, 144.9175974)"
2017,380,103468,103468,250-252 Errol Street,North Melbourne,Residential,1,144.9509662,-37.79716946,"(-37.79716946, 144.9509662)"
2017,860,107404,107404,66 Park Street,South Yarra,Residential,1,144.9824214,-37.8360693,"(-37.8360693, 144.9824214)"
2017,922,104166,104166,108 Gatehouse Street,Parkville,Residential,2,144.9542247,-37.79454389,"(-37.79454389, 144.9542247)"
2017,862,106643,106643,117-121 Millswyn Street,South Yarra,Private,1,144.980373,-37.83458917,"(-37.83458917, 144.980373)"
2017,558,111142,111142,14-16 Speakmen Street,Kensington,Residential,2,144.9180334,-37.79420752,"(-37.79420752, 144.9180334)"
2017,559,580969,580969,2-4 Rourke Lane,Kensington,Residential,1,144.9173546,-37.79292385,"(-37.79292385, 144.9173546)"
2017,774,611377,611377,161-189 Turner Street,Port Melbourne,Private,109,144.9320441,-37.82353201,"(-37.82353201, 144.9320441)"
2017,1006,104062,104062, Footscray Road,West Melbourne (Industrial),Private,18,144.9351781,-37.80728961,"(-37.80728961, 144.9351781)"
2017,608,108741,108741,65 Simpson Street,East Melbourne,Residential,1,144.9877323,-37.81476284,"(-37.81476284, 144.9877323)"
2017,569,105048,105048,60-62 Howlett Street,Kensington,Residential,1,144.921302,-37.79056377,"(-37.79056377, 144.921302)"
2017,228,107720,107720,113 Princes Street,Carlton,Residential,1,144.971952,-37.79288885,"(-37.79288885, 144.971952)"
2017,561,109165,109165,107 Stockmans Way,Kensington,Residential,1,144.919833,-37.79241064,"(-37.79241064, 144.919833)"
2017,859,109879,109879,85-105 Walsh Street,South Yarra,Residential,2,144.9848678,-37.83586674,"(-37.83586674, 144.9848678)"
2017,857,109916,109916,226-238 Walsh Street,South Yarra,Residential,2,144.9861489,-37.83274903,"(-37.83274903, 144.9861489)"
2017,353,101849,101849,74A Chapman Street,North Melbourne,Residential,1,144.9479571,-37.79543954,"(-37.79543954, 144.9479571)"
2017,773,637396,637396,68 South Wharf Drive,Docklands,Residential,2,144.9369867,-37.82212835,"(-37.82212835, 144.9369867)"
2017,353,103466,103466,265-281 Errol Street,North Melbourne,Private,45,144.9502701,-37.79681785,"(-37.79681785, 144.9502701)"
2017,203,109559,109559,2 Union Place,Carlton,Residential,1,144.9656388,-37.7965234,"(-37.7965234, 144.9656388)"
2017,786,110509,110509,221-245 Salmon Street,Port Melbourne,Private,2465,144.9164661,-37.82657632,"(-37.82657632, 144.9164661)"
2017,268,102768,102768,70-72 Drummond Street,Carlton,Private,4,144.9680481,-37.80526472,"(-37.80526472, 144.9680481)"
2017,1005,108797,108797,93-119 Sims Street,West Melbourne (Industrial),Private,57,144.9108259,-37.80395149,"(-37.80395149, 144.9108259)"
2017,434,110136,110136,428-430 William Street,West Melbourne (Residential),Private,7,144.9546533,-37.80738642,"(-37.80738642, 144.9546533)"
2017,55,109284,109284,191-205 Swanston Street,Melbourne (CBD),Private,15,144.9649993,-37.81309229,"(-37.81309229, 144.9649993)"
2017,87,101025,101025,20 Bennetts Lane,Melbourne (CBD),Residential,3,144.9678391,-37.80887346,"(-37.80887346, 144.9678391)"
2017,502,613975,613975,185-193 Kensington Road,West Melbourne (Industrial),Private,15,144.9175383,-37.8005933,"(-37.8005933, 144.9175383)"
2017,924,108610,108610,9 St Georges Grove,Parkville,Residential,1,144.9427896,-37.78719802,"(-37.78719802, 144.9427896)"
2017,267,102621,102621,8-12 McDonald Lane,Carlton,Residential,1,144.9670115,-37.80563388,"(-37.80563388, 144.9670115)"
2017,232,106954,106954,187 Nicholson Street,Carlton,Residential,2,144.9749092,-37.79578538,"(-37.79578538, 144.9749092)"
2017,784,110560,110597,1 Central Boulevard,Port Melbourne,Private,1,144.9187862,-37.82221049,"(-37.82221049, 144.9187862)"
2017,2381,617601,619509,183-187 Boundary Road,North Melbourne,Private,157,144.9394657,-37.7887692,"(-37.7887692, 144.9394657)"
2017,378,104602,104602,64 Harcourt Street,North Melbourne,Private,3,144.9519639,-37.79904546,"(-37.79904546, 144.9519639)"
2017,2392,617035,617035,76 Canning Street,North Melbourne,Residential,38,144.9406629,-37.79525146,"(-37.79525146, 144.9406629)"
2017,864,109540,109540,2W-8W Toorak Road,South Yarra,Private,6,144.9766695,-37.83642008,"(-37.83642008, 144.9766695)"
2017,853,108667,108667,24-26 St Leonards Court,South Yarra,Residential,3,144.9857331,-37.82970331,"(-37.82970331, 144.9857331)"
2017,104,100444,100444,15-19 Anthony Street,Melbourne (CBD),Residential,4,144.9588604,-37.80915498,"(-37.80915498, 144.9588604)"
2017,791,111216,110496,212 Lorimer Street,Port Melbourne,Private,13,144.901215,-37.82997464,"(-37.82997464, 144.901215)"
2017,533,100881,100881,9-13 Bayswater Road,Kensington,Residential,5,144.9251057,-37.79297367,"(-37.79297367, 144.9251057)"
2017,436,535385,535385,17 Walsh Street,West Melbourne (Residential),Residential,1,144.9540873,-37.80820597,"(-37.80820597, 144.9540873)"
2017,777,110580,110580,310-324 Ingles Street,Port Melbourne,Private,6,144.9370413,-37.82485893,"(-37.82485893, 144.9370413)"
2017,1,108843,108843,2-92 Rebecca Walk,Melbourne (CBD),Commercial,50,144.9563969,-37.8213142,"(-37.8213142, 144.9563969)"
2017,257,101248,101248,139-143 Bouverie Street,Carlton,Private,4,144.9616994,-37.80322367,"(-37.80322367, 144.9616994)"
2017,742,110426,110426,90-104 Wells Street,Southbank,Residential,146,144.9679819,-37.82792355,"(-37.82792355, 144.9679819)"
2017,214,106179,106179,436 Lygon Street,Carlton,Residential,2,144.9680373,-37.79651962,"(-37.79651962, 144.9680373)"
2017,324,110247,110247,14 Wood Street,North Melbourne,Residential,1,144.9456557,-37.79717895,"(-37.79717895, 144.9456557)"
2017,559,580967,580967,200 Stockmans Way,Kensington,Residential,1,144.917162,-37.79330566,"(-37.79330566, 144.917162)"
2017,912,100867,100867,28-30 Bayles Street,Parkville,Residential,2,144.9566824,-37.79416281,"(-37.79416281, 144.9566824)"
2017,214,106182,106182,430 Lygon Street,Carlton,Residential,1,144.9680259,-37.79669165,"(-37.79669165, 144.9680259)"
2017,2389,624208,624208,11 Wilson Mews,North Melbourne,Residential,1,144.9410361,-37.79349569,"(-37.79349569, 144.9410361)"
2017,313,104434,104434,2-52 Gracie Street,North Melbourne,Private,16,144.9379824,-37.79800737,"(-37.79800737, 144.9379824)"
2017,787,645980,645980,2-10 Cook Street,Port Melbourne,Private,5,144.9131138,-37.83250079,"(-37.83250079, 144.9131138)"
2017,247,104446,104446,45-65 Grattan Street,Carlton,Private,25,144.9676289,-37.80113579,"(-37.80113579, 144.9676289)"
2017,858,109923,109923,122-126 Walsh Street,South Yarra,Residential,8,144.9856371,-37.83518029,"(-37.83518029, 144.9856371)"
2017,524,104804,104804,41 Henry Street,Kensington,Residential,1,144.9273273,-37.79543925,"(-37.79543925, 144.9273273)"
2017,305,101302,101302,49 Brougham Street,North Melbourne,Residential,21,144.9436706,-37.79389762,"(-37.79389762, 144.9436706)"
2017,790,589452,589452,278-284 Lorimer Street,Port Melbourne,Private,41,144.9057886,-37.82587569,"(-37.82587569, 144.9057886)"
2017,1012,577297,577297,65-69 Laurens Street,North Melbourne,Private,18,144.9404379,-37.80377253,"(-37.80377253, 144.9404379)"
2017,101,100851,100851,55-67 Batman Street,West Melbourne (Residential),Residential,22,144.9512793,-37.81118938,"(-37.81118938, 144.9512793)"
2017,37,102154,102154,122-136 Collins Street,Melbourne (CBD),Private,12,144.9692387,-37.81435848,"(-37.81435848, 144.9692387)"
2017,533,100877,100877,1 Bayswater Road,Kensington,Residential,5,144.9254112,-37.79284433,"(-37.79284433, 144.9254112)"
2017,568,108804,108804,4 Sims Square,Kensington,Residential,1,144.9218826,-37.79075834,"(-37.79075834, 144.9218826)"
2017,2538,629909,629909,61 Lambeth Street,Kensington,Residential,1,144.9344179,-37.79093565,"(-37.79093565, 144.9344179)"
2017,302,102286,102286,1 Curran Street,North Melbourne,Residential,2,144.9446185,-37.79280959,"(-37.79280959, 144.9446185)"
2017,552,110296,110296,27-29 McTaggart Street,Kensington,Residential,1,144.9219664,-37.79249344,"(-37.79249344, 144.9219664)"
2017,601,109604,109604,576-594 Victoria Parade,East Melbourne,Private,59,144.9905511,-37.81061362,"(-37.81061362, 144.9905511)"
2017,524,104421,104421,24 Gower Street,Kensington,Residential,1,144.9284297,-37.7951438,"(-37.7951438, 144.9284297)"
2017,201,634042,634042,487-495 Cardigan Street,Carlton,Private,32,144.9662657,-37.79360423,"(-37.79360423, 144.9662657)"
2017,526,108304,108304,61 The Ridgeway,Kensington,Residential,1,144.9247295,-37.79513873,"(-37.79513873, 144.9247295)"
2017,854,102030,102030,26-42 Clowes Street,South Yarra,Residential,4,144.9867017,-37.83060219,"(-37.83060219, 144.9867017)"
2017,562,104493,104493,20 Greenham Place,Kensington,Residential,1,144.9206717,-37.7917663,"(-37.7917663, 144.9206717)"
2017,650,110659,101782,7 Lansdowne Street,East Melbourne,Private,50,144.9769205,-37.81028043,"(-37.81028043, 144.9769205)"
2017,405,106612,106612,40 Miller Street,West Melbourne (Residential),Residential,1,144.946453,-37.80549158,"(-37.80549158, 144.946453)"
2017,610,104521,104521,81 Grey Street,East Melbourne,Residential,2,144.9868615,-37.81233189,"(-37.81233189, 144.9868615)"
2017,438,568042,568042,37-47 Rosslyn Street,West Melbourne (Residential),Residential,15,144.9530958,-37.80778773,"(-37.80778773, 144.9530958)"
2017,247,107562,107562,52 Pelham Street,Carlton,Private,1,144.967585,-37.80267039,"(-37.80267039, 144.967585)"
2017,927,106403,106403,87 Manningham Street,Parkville,Residential,2,144.9413842,-37.78525104,"(-37.78525104, 144.9413842)"
2017,540,563714,563714,8 Taylor Mews,Kensington,Residential,1,144.9183481,-37.7958338,"(-37.7958338, 144.9183481)"
2017,237,524348,524348,39 Nicholson Street,Carlton,Residential,1,144.9741821,-37.80021438,"(-37.80021438, 144.9741821)"
2017,57,101213,101213,134-144 Bourke Street,Melbourne (CBD),Private,30,144.9688573,-37.81199769,"(-37.81199769, 144.9688573)"
2017,801,110335,110335,1-9 Southbank Boulevard,Southbank,Private,61,144.9628914,-37.8210403,"(-37.8210403, 144.9628914)"
2017,411,100001,100001,1-13 Abbotsford Street,West Melbourne (Residential),Residential,9,144.9432751,-37.80788944,"(-37.80788944, 144.9432751)"
2017,547,103383,103383,51 Epsom Road,Kensington,Residential,8,144.9252815,-37.79200063,"(-37.79200063, 144.9252815)"
2017,612,100365,100365,132 Albert Street,East Melbourne,Residential,2,144.9868247,-37.81041096,"(-37.81041096, 144.9868247)"
2017,103,587426,587426, Franklin Street,Melbourne (CBD),Commercial,95,144.9559453,-37.8093334,"(-37.8093334, 144.9559453)"
2017,14,104005,104005,334-340 Flinders Street,Melbourne (CBD),Commercial,90,144.9632932,-37.81838931,"(-37.81838931, 144.9632932)"
2017,747,110457,110457,49-61 Coventry Street,Southbank,Private,14,144.9684642,-37.83018651,"(-37.83018651, 144.9684642)"
2017,224,617691,617691,19A David Street,Carlton,Residential,1,144.9718086,-37.79686927,"(-37.79686927, 144.9718086)"
2017,516,109485,109485,18 Tennyson Street,Kensington,Residential,1,144.930464,-37.79746389,"(-37.79746389, 144.930464)"
2017,561,106342,106342,33 McAllister Mews,Kensington,Residential,1,144.9200884,-37.79278502,"(-37.79278502, 144.9200884)"
2017,527,111356,111356,108 Kensington Road,Kensington,Residential,1,144.9227825,-37.79669311,"(-37.79669311, 144.9227825)"
2017,414,111163,108881,601 Spencer Street,West Melbourne (Residential),Residential,1,144.9460239,-37.80698805,"(-37.80698805, 144.9460239)"
2017,801,110327,110327,6 Riverside Quay,Southbank,Private,39,144.9638287,-37.82082512,"(-37.82082512, 144.9638287)"
2017,917,109236,109236,40 Story Street,Parkville,Residential,1,144.9560695,-37.79661584,"(-37.79661584, 144.9560695)"
2017,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Commercial,1150,144.9657034,-37.810658,"(-37.810658, 144.9657034)"
2017,533,100725,100725,4 Bangalore Street,Kensington,Residential,2,144.9257746,-37.79306197,"(-37.79306197, 144.9257746)"
2017,531,111433,111433,77-79 Mercantile Parade,Kensington,Residential,2,144.9216307,-37.79652839,"(-37.79652839, 144.9216307)"
2017,753,110323,110380,1 Southgate Avenue,Southbank,Private,100,144.9662623,-37.82066923,"(-37.82066923, 144.9662623)"
2017,536,106904,106904,75-77 Newman Street,Kensington,Residential,1,144.921459,-37.79514206,"(-37.79514206, 144.921459)"
2017,352,104687,104687,7-9 Harker Street,North Melbourne,Residential,2,144.949253,-37.79783107,"(-37.79783107, 144.949253)"
2017,656,101868,101868,19 Charles Street,East Melbourne,Residential,1,144.9808424,-37.81800506,"(-37.81800506, 144.9808424)"
2017,424,109051,109051,6-8 Stanley Street,West Melbourne (Residential),Residential,1,144.9516473,-37.80633355,"(-37.80633355, 144.9516473)"
2017,2384,617569,617569,4 George Street,North Melbourne,Residential,4,144.9412634,-37.79044446,"(-37.79044446, 144.9412634)"
2017,773,627695,627695,7 Foundry Way,Docklands,Residential,2,144.9377493,-37.82277357,"(-37.82277357, 144.9377493)"
2017,612,100378,100378,70-72 Albert Street,East Melbourne,Residential,1,144.9885908,-37.81072694,"(-37.81072694, 144.9885908)"
2017,420,108381,108381,90 Roden Street,West Melbourne (Residential),Residential,2,144.9481932,-37.80707168,"(-37.80707168, 144.9481932)"
2017,516,107010,107010,19 Ormond Street,Kensington,Residential,1,144.9302172,-37.79715981,"(-37.79715981, 144.9302172)"
2017,375,101095,101095,14-20 Blackwood Street,North Melbourne,Commercial,356,144.9551578,-37.80175068,"(-37.80175068, 144.9551578)"
