date_time,sensor_id,hourly_counts,latitude,longitude,time
16/07/2019 15:00,13,286.59143,-37.812397,144.956526,15
16/07/2019 16:00,13,326.6558,-37.812397,144.956526,16
16/07/2019 17:00,13,375.63705,-37.812397,144.956526,17
17/07/2019 10:00,13,295.52887,-37.812397,144.956526,10
17/07/2019 11:00,13,341.8234,-37.812397,144.956526,11
17/07/2019 12:00,13,397.1535,-37.812397,144.956526,12
17/07/2019 13:00,13,451.3385,-37.812397,144.956526,13
17/07/2019 14:00,13,485.65518,-37.812397,144.956526,14
17/07/2019 15:00,13,497.9828,-37.812397,144.956526,15
17/07/2019 16:00,13,540.2381,-37.812397,144.956526,16
17/07/2019 17:00,13,634.4369,-37.812397,144.956526,17
18/07/2019 10:00,13,518.8144,-37.812397,144.956526,10
18/07/2019 11:00,13,622.0458,-37.812397,144.956526,11
18/07/2019 12:00,13,677.634,-37.812397,144.956526,12
18/07/2019 13:00,13,556.4579,-37.812397,144.956526,13
18/07/2019 14:00,13,376.67603,-37.812397,144.956526,14
18/07/2019 15:00,13,237.47179,-37.812397,144.956526,15
18/07/2019 16:00,13,148.97594,-37.812397,144.956526,16
18/07/2019 17:00,13,98.676926,-37.812397,144.956526,17
19/07/2019 10:00,13,177.88663,-37.812397,144.956526,10
19/07/2019 11:00,13,112.55752,-37.812397,144.956526,11
19/07/2019 12:00,13,78.55205,-37.812397,144.956526,12
19/07/2019 13:00,13,73.28238,-37.812397,144.956526,13
19/07/2019 14:00,13,107.483574,-37.812397,144.956526,14
19/07/2019 15:00,13,171.02272,-37.812397,144.956526,15
19/07/2019 16:00,13,230.61392,-37.812397,144.956526,16
19/07/2019 17:00,13,275.80692,-37.812397,144.956526,17
20/07/2019 10:00,13,170.4672,-37.812397,144.956526,10
20/07/2019 11:00,13,234.12611,-37.812397,144.956526,11
20/07/2019 12:00,13,277.09344,-37.812397,144.956526,12
20/07/2019 13:00,13,317.98746,-37.812397,144.956526,13
20/07/2019 14:00,13,372.53177,-37.812397,144.956526,14
20/07/2019 15:00,13,435.52554,-37.812397,144.956526,15
20/07/2019 16:00,13,485.4836,-37.812397,144.956526,16
20/07/2019 17:00,13,497.65436,-37.812397,144.956526,17
21/07/2019 10:00,13,411.16217,-37.812397,144.956526,10
21/07/2019 11:00,13,470.07632,-37.812397,144.956526,11
21/07/2019 12:00,13,497.6405,-37.812397,144.956526,12
21/07/2019 13:00,13,495.62082,-37.812397,144.956526,13
21/07/2019 14:00,13,539.95215,-37.812397,144.956526,14
21/07/2019 15:00,13,682.5358,-37.812397,144.956526,15
21/07/2019 16:00,13,652.7818,-37.812397,144.956526,16
21/07/2019 17:00,13,459.11847,-37.812397,144.956526,17
22/07/2019 10:00,13,603.2738,-37.812397,144.956526,10
22/07/2019 11:00,13,708.7351,-37.812397,144.956526,11
22/07/2019 12:00,13,561.3088,-37.812397,144.956526,12
22/07/2019 13:00,13,364.47076,-37.812397,144.956526,13
22/07/2019 14:00,13,226.8413,-37.812397,144.956526,14
22/07/2019 15:00,13,139.15463,-37.812397,144.956526,15
22/07/2019 16:00,13,84.90301,-37.812397,144.956526,16
22/07/2019 17:00,13,55.36421,-37.812397,144.956526,17
23/07/2019 10:00,13,191.74022,-37.812397,144.956526,10
23/07/2019 11:00,13,117.421364,-37.812397,144.956526,11
23/07/2019 12:00,13,74.700134,-37.812397,144.956526,12
23/07/2019 13:00,13,58.54539,-37.812397,144.956526,13
23/07/2019 14:00,13,72.97034,-37.812397,144.956526,14
23/07/2019 15:00,13,123.15752,-37.812397,144.956526,15
23/07/2019 16:00,13,192.06929,-37.812397,144.956526,16
23/07/2019 17:00,13,249.77792,-37.812397,144.956526,17
24/07/2019 10:00,13,126.91555,-37.812397,144.956526,10
24/07/2019 11:00,13,187.46565,-37.812397,144.956526,11
24/07/2019 12:00,13,242.33138,-37.812397,144.956526,12
24/07/2019 13:00,13,285.92657,-37.812397,144.956526,13
24/07/2019 14:00,13,327.6475,-37.812397,144.956526,14
24/07/2019 15:00,13,378.45718,-37.812397,144.956526,15
24/07/2019 16:00,13,436.40918,-37.812397,144.956526,16
24/07/2019 17:00,13,480.16724,-37.812397,144.956526,17
25/07/2019 10:00,13,403.59454,-37.812397,144.956526,10
25/07/2019 11:00,13,457.37848,-37.812397,144.956526,11
25/07/2019 12:00,13,488.509,-37.812397,144.956526,12
25/07/2019 13:00,13,498.13678,-37.812397,144.956526,13
25/07/2019 14:00,13,547.00134,-37.812397,144.956526,14
25/07/2019 15:00,13,648.23883,-37.812397,144.956526,15
25/07/2019 16:00,13,640.42426,-37.812397,144.956526,16
25/07/2019 17:00,13,489.15335,-37.812397,144.956526,17
26/07/2019 10:00,13,683.8169,-37.812397,144.956526,10
26/07/2019 11:00,13,561.0167,-37.812397,144.956526,11
26/07/2019 12:00,13,378.28384,-37.812397,144.956526,12
26/07/2019 13:00,13,237.87984,-37.812397,144.956526,13
26/07/2019 14:00,13,148.75192,-37.812397,144.956526,14
26/07/2019 15:00,13,97.936874,-37.812397,144.956526,15
26/07/2019 16:00,13,77.50521,-37.812397,144.956526,16
26/07/2019 17:00,13,94.83324,-37.812397,144.956526,17
27/07/2019 10:00,13,77.83886,-37.812397,144.956526,10
27/07/2019 11:00,13,68.33754,-37.812397,144.956526,11
27/07/2019 12:00,13,96.52825,-37.812397,144.956526,12
27/07/2019 13:00,13,158.85619,-37.812397,144.956526,13
27/07/2019 14:00,13,222.08147,-37.812397,144.956526,14
27/07/2019 15:00,13,269.411,-37.812397,144.956526,15
27/07/2019 16:00,13,312.18655,-37.812397,144.956526,16
27/07/2019 17:00,13,363.265,-37.812397,144.956526,17
28/07/2019 10:00,13,266.14426,-37.812397,144.956526,10
28/07/2019 11:00,13,303.52277,-37.812397,144.956526,11
28/07/2019 12:00,13,355.3024,-37.812397,144.956526,12
28/07/2019 13:00,13,417.6872,-37.812397,144.956526,13
28/07/2019 14:00,13,475.4822,-37.812397,144.956526,14
28/07/2019 15:00,13,498.51373,-37.812397,144.956526,15
28/07/2019 16:00,13,493.00003,-37.812397,144.956526,16
28/07/2019 17:00,13,547.0963,-37.812397,144.956526,17
29/07/2019 10:00,13,494.00473,-37.812397,144.956526,10
29/07/2019 11:00,13,496.7157,-37.812397,144.956526,11
29/07/2019 12:00,13,505.2071,-37.812397,144.956526,12
29/07/2019 13:00,13,633.864,-37.812397,144.956526,13
29/07/2019 14:00,13,706.6121,-37.812397,144.956526,14
29/07/2019 15:00,13,539.76465,-37.812397,144.956526,15
29/07/2019 16:00,13,345.71402,-37.812397,144.956526,16
29/07/2019 17:00,13,212.42212,-37.812397,144.956526,17
30/07/2019 10:00,13,631.21234,-37.812397,144.956526,10
30/07/2019 11:00,13,426.154,-37.812397,144.956526,11
30/07/2019 12:00,13,266.75595,-37.812397,144.956526,12
30/07/2019 13:00,13,164.1449,-37.812397,144.956526,13
30/07/2019 14:00,13,100.06495,-37.812397,144.956526,14
30/07/2019 15:00,13,63.29655,-37.812397,144.956526,15
30/07/2019 16:00,13,50.810062,-37.812397,144.956526,16
30/07/2019 17:00,13,69.61884,-37.812397,144.956526,17
31/07/2019 10:00,13,83.1657,-37.812397,144.956526,10
31/07/2019 11:00,13,61.780037,-37.812397,144.956526,11
31/07/2019 12:00,13,71.59738,-37.812397,144.956526,12
31/07/2019 13:00,13,117.24985,-37.812397,144.956526,13
31/07/2019 14:00,13,183.47398,-37.812397,144.956526,14
31/07/2019 15:00,13,242.41234,-37.812397,144.956526,15
31/07/2019 16:00,13,285.0143,-37.812397,144.956526,16
31/07/2019 17:00,13,324.85535,-37.812397,144.956526,17
01/06/2019 10:00,103,158.62505,-37.810979,144.958897,10
01/06/2019 11:00,103,184.68246,-37.810979,144.958897,11
01/06/2019 12:00,103,209.45848,-37.810979,144.958897,12
01/06/2019 13:00,103,230.14534,-37.810979,144.958897,13
01/06/2019 14:00,103,245.53696,-37.810979,144.958897,14
01/06/2019 15:00,103,254.81735,-37.810979,144.958897,15
01/06/2019 16:00,103,255.99004,-37.810979,144.958897,16
01/06/2019 17:00,103,246.15074,-37.810979,144.958897,17
02/06/2019 10:00,103,408.57114,-37.810979,144.958897,10
02/06/2019 11:00,103,380.03943,-37.810979,144.958897,11
02/06/2019 12:00,103,324.5792,-37.810979,144.958897,12
02/06/2019 13:00,103,253.41301,-37.810979,144.958897,13
02/06/2019 14:00,103,184.03111,-37.810979,144.958897,14
02/06/2019 15:00,103,130.41563,-37.810979,144.958897,15
02/06/2019 16:00,103,102.59754,-37.810979,144.958897,16
02/06/2019 17:00,103,108.01314,-37.810979,144.958897,17
03/06/2019 10:00,103,111.62451,-37.810979,144.958897,10
03/06/2019 11:00,103,94.74172,-37.810979,144.958897,11
03/06/2019 12:00,103,95.54752,-37.810979,144.958897,12
03/06/2019 13:00,103,110.74346,-37.810979,144.958897,13
03/06/2019 14:00,103,137.1862,-37.810979,144.958897,14
03/06/2019 15:00,103,170.54031,-37.810979,144.958897,15
03/06/2019 16:00,103,204.58455,-37.810979,144.958897,16
03/06/2019 17:00,103,233.04985,-37.810979,144.958897,17
04/06/2019 10:00,103,150.07237,-37.810979,144.958897,10
04/06/2019 11:00,103,181.04425,-37.810979,144.958897,11
04/06/2019 12:00,103,210.24327,-37.810979,144.958897,12
04/06/2019 13:00,103,232.28638,-37.810979,144.958897,13
04/06/2019 14:00,103,249.21791,-37.810979,144.958897,14
04/06/2019 15:00,103,268.3347,-37.810979,144.958897,15
04/06/2019 16:00,103,296.12677,-37.810979,144.958897,16
04/06/2019 17:00,103,329.26218,-37.810979,144.958897,17
05/06/2019 10:00,103,309.48672,-37.810979,144.958897,10
05/06/2019 11:00,103,356.4355,-37.810979,144.958897,11
05/06/2019 12:00,103,403.31363,-37.810979,144.958897,12
05/06/2019 13:00,103,440.91885,-37.810979,144.958897,13
05/06/2019 14:00,103,468.1479,-37.810979,144.958897,14
05/06/2019 15:00,103,497.44095,-37.810979,144.958897,15
05/06/2019 16:00,103,525.8214,-37.810979,144.958897,16
05/06/2019 17:00,103,508.18433,-37.810979,144.958897,17
06/06/2019 10:00,103,594.37067,-37.810979,144.958897,10
06/06/2019 11:00,103,646.5034,-37.810979,144.958897,11
06/06/2019 12:00,103,536.36127,-37.810979,144.958897,12
06/06/2019 13:00,103,368.5847,-37.810979,144.958897,13
06/06/2019 14:00,103,236.2303,-37.810979,144.958897,14
06/06/2019 15:00,103,152.65482,-37.810979,144.958897,15
06/06/2019 16:00,103,107.98544,-37.810979,144.958897,16
06/06/2019 17:00,103,89.63354,-37.810979,144.958897,17
07/06/2019 10:00,103,128.52573,-37.810979,144.958897,10
07/06/2019 11:00,103,78.57332,-37.810979,144.958897,11
07/06/2019 12:00,103,50.541767,-37.810979,144.958897,12
07/06/2019 13:00,103,37.5444,-37.810979,144.958897,13
07/06/2019 14:00,103,37.18125,-37.810979,144.958897,14
07/06/2019 15:00,103,52.044357,-37.810979,144.958897,15
07/06/2019 16:00,103,95.96015,-37.810979,144.958897,16
07/06/2019 17:00,103,176.25836,-37.810979,144.958897,17
08/06/2019 10:00,103,78.50409,-37.810979,144.958897,10
08/06/2019 11:00,103,94.43907,-37.810979,144.958897,11
08/06/2019 12:00,103,125.98607,-37.810979,144.958897,12
08/06/2019 13:00,103,167.25214,-37.810979,144.958897,13
08/06/2019 14:00,103,208.52878,-37.810979,144.958897,14
08/06/2019 15:00,103,241.1306,-37.810979,144.958897,15
08/06/2019 16:00,103,263.70737,-37.810979,144.958897,16
08/06/2019 17:00,103,282.34586,-37.810979,144.958897,17
09/06/2019 10:00,103,328.19562,-37.810979,144.958897,10
09/06/2019 11:00,103,369.11096,-37.810979,144.958897,11
09/06/2019 12:00,103,403.8944,-37.810979,144.958897,12
09/06/2019 13:00,103,429.49124,-37.810979,144.958897,13
09/06/2019 14:00,103,445.27435,-37.810979,144.958897,14
09/06/2019 15:00,103,443.56302,-37.810979,144.958897,15
09/06/2019 16:00,103,408.81476,-37.810979,144.958897,16
09/06/2019 17:00,103,338.76025,-37.810979,144.958897,17
10/06/2019 10:00,103,463.8264,-37.810979,144.958897,10
10/06/2019 11:00,103,336.48126,-37.810979,144.958897,11
10/06/2019 12:00,103,224.09402,-37.810979,144.958897,12
10/06/2019 13:00,103,146.32108,-37.810979,144.958897,13
10/06/2019 14:00,103,101.20255,-37.810979,144.958897,14
10/06/2019 15:00,103,84.185684,-37.810979,144.958897,15
10/06/2019 16:00,103,94.2131,-37.810979,144.958897,16
10/06/2019 17:00,103,129.26491,-37.810979,144.958897,17
11/06/2019 10:00,103,85.84814,-37.810979,144.958897,10
11/06/2019 11:00,103,91.72986,-37.810979,144.958897,11
11/06/2019 12:00,103,117.455055,-37.810979,144.958897,12
11/06/2019 13:00,103,159.56825,-37.810979,144.958897,13
11/06/2019 14:00,103,204.41978,-37.810979,144.958897,14
11/06/2019 15:00,103,238.90503,-37.810979,144.958897,15
11/06/2019 16:00,103,260.7172,-37.810979,144.958897,16
11/06/2019 17:00,103,276.67697,-37.810979,144.958897,17
12/06/2019 10:00,103,193.77356,-37.810979,144.958897,10
12/06/2019 11:00,103,229.14262,-37.810979,144.958897,11
12/06/2019 12:00,103,259.65927,-37.810979,144.958897,12
12/06/2019 13:00,103,291.50436,-37.810979,144.958897,13
12/06/2019 14:00,103,331.13535,-37.810979,144.958897,14
12/06/2019 15:00,103,377.3482,-37.810979,144.958897,15
12/06/2019 16:00,103,420.0742,-37.810979,144.958897,16
12/06/2019 17:00,103,452.19064,-37.810979,144.958897,17
13/06/2019 10:00,103,425.14304,-37.810979,144.958897,10
13/06/2019 11:00,103,459.54584,-37.810979,144.958897,11
13/06/2019 12:00,103,475.78098,-37.810979,144.958897,12
13/06/2019 13:00,103,516.0605,-37.810979,144.958897,13
13/06/2019 14:00,103,593.82074,-37.810979,144.958897,14
13/06/2019 15:00,103,591.58844,-37.810979,144.958897,15
13/06/2019 16:00,103,469.07153,-37.810979,144.958897,16
13/06/2019 17:00,103,320.74435,-37.810979,144.958897,17
14/06/2019 10:00,103,626.43115,-37.810979,144.958897,10
14/06/2019 11:00,103,449.97012,-37.810979,144.958897,11
14/06/2019 12:00,103,287.31076,-37.810979,144.958897,12
14/06/2019 13:00,103,178.21558,-37.810979,144.958897,13
14/06/2019 14:00,103,113.52223,-37.810979,144.958897,14
14/06/2019 15:00,103,80.79372,-37.810979,144.958897,15
14/06/2019 16:00,103,70.06277,-37.810979,144.958897,16
14/06/2019 17:00,103,68.35068,-37.810979,144.958897,17
15/06/2019 10:00,103,91.61002,-37.810979,144.958897,10
15/06/2019 11:00,103,62.405426,-37.810979,144.958897,11
15/06/2019 12:00,103,52.477913,-37.810979,144.958897,12
15/06/2019 13:00,103,61.97746,-37.810979,144.958897,13
15/06/2019 14:00,103,94.03396,-37.810979,144.958897,14
15/06/2019 15:00,103,147.53192,-37.810979,144.958897,15
15/06/2019 16:00,103,206.96924,-37.810979,144.958897,16
15/06/2019 17:00,103,249.52153,-37.810979,144.958897,17
16/06/2019 10:00,103,176.50995,-37.810979,144.958897,10
16/06/2019 11:00,103,218.00197,-37.810979,144.958897,11
16/06/2019 12:00,103,257.7703,-37.810979,144.958897,12
16/06/2019 13:00,103,299.07178,-37.810979,144.958897,13
16/06/2019 14:00,103,343.7769,-37.810979,144.958897,14
16/06/2019 15:00,103,390.92953,-37.810979,144.958897,15
16/06/2019 16:00,103,431.52878,-37.810979,144.958897,16
16/06/2019 17:00,103,460.56573,-37.810979,144.958897,17
17/06/2019 10:00,103,465.41797,-37.810979,144.958897,10
17/06/2019 11:00,103,488.5649,-37.810979,144.958897,11
17/06/2019 12:00,103,539.0557,-37.810979,144.958897,12
17/06/2019 13:00,103,583.4761,-37.810979,144.958897,13
17/06/2019 14:00,103,535.3172,-37.810979,144.958897,14
17/06/2019 15:00,103,407.0915,-37.810979,144.958897,15
17/06/2019 16:00,103,277.54758,-37.810979,144.958897,16
17/06/2019 17:00,103,183.00758,-37.810979,144.958897,17
18/06/2019 10:00,103,292.0943,-37.810979,144.958897,10
18/06/2019 11:00,103,187.1879,-37.810979,144.958897,11
18/06/2019 12:00,103,121.998795,-37.810979,144.958897,12
18/06/2019 13:00,103,87.51601,-37.810979,144.958897,13
18/06/2019 14:00,103,79.708916,-37.810979,144.958897,14
18/06/2019 15:00,103,102.4957,-37.810979,144.958897,15
18/06/2019 16:00,103,151.29753,-37.810979,144.958897,16
18/06/2019 17:00,103,202.76459,-37.810979,144.958897,17
19/06/2019 10:00,103,88.84484,-37.810979,144.958897,10
19/06/2019 11:00,103,117.96912,-37.810979,144.958897,11
19/06/2019 12:00,103,163.30867,-37.810979,144.958897,12
19/06/2019 13:00,103,210.07774,-37.810979,144.958897,13
19/06/2019 14:00,103,246.09442,-37.810979,144.958897,14
19/06/2019 15:00,103,273.75604,-37.810979,144.958897,15
19/06/2019 16:00,103,305.75854,-37.810979,144.958897,16
19/06/2019 17:00,103,346.65436,-37.810979,144.958897,17
20/06/2019 10:00,103,261.09726,-37.810979,144.958897,10
20/06/2019 11:00,103,296.36893,-37.810979,144.958897,11
20/06/2019 12:00,103,340.09573,-37.810979,144.958897,12
20/06/2019 13:00,103,391.9097,-37.810979,144.958897,13
20/06/2019 14:00,103,437.61926,-37.810979,144.958897,14
20/06/2019 15:00,103,465.90097,-37.810979,144.958897,15
20/06/2019 16:00,103,487.8695,-37.810979,144.958897,16
20/06/2019 17:00,103,540.3159,-37.810979,144.958897,17
21/06/2019 10:00,103,470.95038,-37.810979,144.958897,10
21/06/2019 11:00,103,494.77066,-37.810979,144.958897,11
21/06/2019 12:00,103,605.6793,-37.810979,144.958897,12
21/06/2019 13:00,103,651.15436,-37.810979,144.958897,13
21/06/2019 14:00,103,514.0694,-37.810979,144.958897,14
21/06/2019 15:00,103,339.82126,-37.810979,144.958897,15
21/06/2019 16:00,103,211.77718,-37.810979,144.958897,16
21/06/2019 17:00,103,131.11763,-37.810979,144.958897,17
22/06/2019 10:00,103,349.8099,-37.810979,144.958897,10
22/06/2019 11:00,103,221.1732,-37.810979,144.958897,11
22/06/2019 12:00,103,136.514,-37.810979,144.958897,12
22/06/2019 13:00,103,83.725174,-37.810979,144.958897,13
22/06/2019 14:00,103,54.83768,-37.810979,144.958897,14
22/06/2019 15:00,103,45.912003,-37.810979,144.958897,15
22/06/2019 16:00,103,59.183136,-37.810979,144.958897,16
22/06/2019 17:00,103,104.05398,-37.810979,144.958897,17
23/06/2019 10:00,103,70.05234,-37.810979,144.958897,10
23/06/2019 11:00,103,76.92296,-37.810979,144.958897,11
23/06/2019 12:00,103,110.45291,-37.810979,144.958897,12
23/06/2019 13:00,103,160.0373,-37.810979,144.958897,13
23/06/2019 14:00,103,210.59457,-37.810979,144.958897,14
23/06/2019 15:00,103,253.18028,-37.810979,144.958897,15
23/06/2019 16:00,103,290.17148,-37.810979,144.958897,16
23/06/2019 17:00,103,330.6984,-37.810979,144.958897,17
24/06/2019 10:00,103,285.07578,-37.810979,144.958897,10
24/06/2019 11:00,103,332.68945,-37.810979,144.958897,11
24/06/2019 12:00,103,385.41135,-37.810979,144.958897,12
24/06/2019 13:00,103,433.69733,-37.810979,144.958897,13
24/06/2019 14:00,103,463.17328,-37.810979,144.958897,14
24/06/2019 15:00,103,481.24146,-37.810979,144.958897,15
24/06/2019 16:00,103,529.3634,-37.810979,144.958897,16
24/06/2019 17:00,103,595.4271,-37.810979,144.958897,17
25/06/2019 10:00,103,533.6437,-37.810979,144.958897,10
25/06/2019 11:00,103,616.836,-37.810979,144.958897,11
25/06/2019 12:00,103,591.3287,-37.810979,144.958897,12
25/06/2019 13:00,103,445.4558,-37.810979,144.958897,13
25/06/2019 14:00,103,293.75974,-37.810979,144.958897,14
25/06/2019 15:00,103,186.62997,-37.810979,144.958897,15
25/06/2019 16:00,103,121.45475,-37.810979,144.958897,16
25/06/2019 17:00,103,87.94074,-37.810979,144.958897,17
26/06/2019 10:00,103,141.98032,-37.810979,144.958897,10
26/06/2019 11:00,103,94.27326,-37.810979,144.958897,11
26/06/2019 12:00,103,73.28279,-37.810979,144.958897,12
26/06/2019 13:00,103,77.27935,-37.810979,144.958897,13
26/06/2019 14:00,103,110.85686,-37.810979,144.958897,14
26/06/2019 15:00,103,166.0963,-37.810979,144.958897,15
26/06/2019 16:00,103,217.17915,-37.810979,144.958897,16
26/06/2019 17:00,103,250.30836,-37.810979,144.958897,17
27/06/2019 10:00,103,128.86754,-37.810979,144.958897,10
27/06/2019 11:00,103,185.85895,-37.810979,144.958897,11
27/06/2019 12:00,103,235.17787,-37.810979,144.958897,12
27/06/2019 13:00,103,270.0737,-37.810979,144.958897,13
27/06/2019 14:00,103,301.20316,-37.810979,144.958897,14
27/06/2019 15:00,103,340.9426,-37.810979,144.958897,15
27/06/2019 16:00,103,391.62427,-37.810979,144.958897,16
27/06/2019 17:00,103,438.6745,-37.810979,144.958897,17
28/06/2019 10:00,103,342.19797,-37.810979,144.958897,10
28/06/2019 11:00,103,396.75632,-37.810979,144.958897,11
28/06/2019 12:00,103,444.40778,-37.810979,144.958897,12
28/06/2019 13:00,103,468.77164,-37.810979,144.958897,13
28/06/2019 14:00,103,481.79843,-37.810979,144.958897,14
28/06/2019 15:00,103,545.5182,-37.810979,144.958897,15
28/06/2019 16:00,103,623.9901,-37.810979,144.958897,16
28/06/2019 17:00,103,567.1613,-37.810979,144.958897,17
29/06/2019 10:00,103,554.11664,-37.810979,144.958897,10
29/06/2019 11:00,103,671.01074,-37.810979,144.958897,11
29/06/2019 12:00,103,591.4833,-37.810979,144.958897,12
29/06/2019 13:00,103,401.49234,-37.810979,144.958897,13
29/06/2019 14:00,103,249.22192,-37.810979,144.958897,14
29/06/2019 15:00,103,152.29651,-37.810979,144.958897,15
29/06/2019 16:00,103,95.385765,-37.810979,144.958897,16
29/06/2019 17:00,103,65.85858,-37.810979,144.958897,17
30/06/2019 10:00,103,191.59663,-37.810979,144.958897,10
30/06/2019 11:00,103,117.48873,-37.810979,144.958897,11
30/06/2019 12:00,103,73.7892,-37.810979,144.958897,12
30/06/2019 13:00,103,55.292343,-37.810979,144.958897,13
30/06/2019 14:00,103,63.684795,-37.810979,144.958897,14
30/06/2019 15:00,103,102.88451,-37.810979,144.958897,15
30/06/2019 16:00,103,163.82881,-37.810979,144.958897,16
30/06/2019 17:00,103,222.29057,-37.810979,144.958897,17
01/07/2019 10:00,103,117.44787,-37.810979,144.958897,10
01/07/2019 11:00,103,167.35927,-37.810979,144.958897,11
01/07/2019 12:00,103,217.49841,-37.810979,144.958897,12
01/07/2019 13:00,103,260.86926,-37.810979,144.958897,13
01/07/2019 14:00,103,301.37823,-37.810979,144.958897,14
01/07/2019 15:00,103,348.08768,-37.810979,144.958897,15
01/07/2019 16:00,103,400.99557,-37.810979,144.958897,16
01/07/2019 17:00,103,445.84344,-37.810979,144.958897,17
02/07/2019 10:00,103,396.60748,-37.810979,144.958897,10
02/07/2019 11:00,103,443.98538,-37.810979,144.958897,11
02/07/2019 12:00,103,467.669,-37.810979,144.958897,12
02/07/2019 13:00,103,480.94772,-37.810979,144.958897,13
02/07/2019 14:00,103,543.12823,-37.810979,144.958897,14
02/07/2019 15:00,103,625.42114,-37.810979,144.958897,15
02/07/2019 16:00,103,584.1998,-37.810979,144.958897,16
02/07/2019 17:00,103,431.70062,-37.810979,144.958897,17
03/07/2019 10:00,103,617.1482,-37.810979,144.958897,10
03/07/2019 11:00,103,467.1946,-37.810979,144.958897,11
03/07/2019 12:00,103,306.17407,-37.810979,144.958897,12
03/07/2019 13:00,103,191.75522,-37.810979,144.958897,13
03/07/2019 14:00,103,121.62247,-37.810979,144.958897,14
03/07/2019 15:00,103,83.823616,-37.810979,144.958897,15
03/07/2019 16:00,103,73.74879,-37.810979,144.958897,16
03/07/2019 17:00,103,98.35005,-37.810979,144.958897,17
04/07/2019 10:00,103,73.31952,-37.810979,144.958897,10
04/07/2019 11:00,103,62.68284,-37.810979,144.958897,11
04/07/2019 12:00,103,79.732414,-37.810979,144.958897,12
04/07/2019 13:00,103,129.72693,-37.810979,144.958897,13
04/07/2019 14:00,103,193.38464,-37.810979,144.958897,14
04/07/2019 15:00,103,240.62976,-37.810979,144.958897,15
04/07/2019 16:00,103,270.94327,-37.810979,144.958897,16
04/07/2019 17:00,103,310.14493,-37.810979,144.958897,17
05/07/2019 10:00,103,225.1692,-37.810979,144.958897,10
05/07/2019 11:00,103,265.98425,-37.810979,144.958897,11
05/07/2019 12:00,103,298.7431,-37.810979,144.958897,12
05/07/2019 13:00,103,338.5819,-37.810979,144.958897,13
05/07/2019 14:00,103,391.01428,-37.810979,144.958897,14
05/07/2019 15:00,103,441.36304,-37.810979,144.958897,15
05/07/2019 16:00,103,469.34543,-37.810979,144.958897,16
05/07/2019 17:00,103,482.71118,-37.810979,144.958897,17
06/07/2019 10:00,103,442.71115,-37.810979,144.958897,10
06/07/2019 11:00,103,469.46518,-37.810979,144.958897,11
06/07/2019 12:00,103,474.75433,-37.810979,144.958897,12
06/07/2019 13:00,103,525.7784,-37.810979,144.958897,13
06/07/2019 14:00,103,635.2139,-37.810979,144.958897,14
06/07/2019 15:00,103,605.00555,-37.810979,144.958897,15
06/07/2019 16:00,103,442.39813,-37.810979,144.958897,16
06/07/2019 17:00,103,287.22464,-37.810979,144.958897,17
07/07/2019 10:00,103,657.43243,-37.810979,144.958897,10
07/07/2019 11:00,103,507.5346,-37.810979,144.958897,11
07/07/2019 12:00,103,329.67282,-37.810979,144.958897,12
07/07/2019 13:00,103,203.22058,-37.810979,144.958897,13
07/07/2019 14:00,103,123.97297,-37.810979,144.958897,14
07/07/2019 15:00,103,78.06324,-37.810979,144.958897,15
07/07/2019 16:00,103,57.48219,-37.810979,144.958897,16
07/07/2019 17:00,103,62.055378,-37.810979,144.958897,17
08/07/2019 10:00,103,87.36192,-37.810979,144.958897,10
08/07/2019 11:00,103,62.70774,-37.810979,144.958897,11
08/07/2019 12:00,103,66.8083,-37.810979,144.958897,12
08/07/2019 13:00,103,102.0029,-37.810979,144.958897,13
08/07/2019 14:00,103,158.50935,-37.810979,144.958897,14
08/07/2019 15:00,103,215.33817,-37.810979,144.958897,15
08/07/2019 16:00,103,259.9223,-37.810979,144.958897,16
08/07/2019 17:00,103,297.9209,-37.810979,144.958897,17
09/07/2019 10:00,103,222.95076,-37.810979,144.958897,10
09/07/2019 11:00,103,266.31042,-37.810979,144.958897,11
09/07/2019 12:00,103,308.18713,-37.810979,144.958897,12
09/07/2019 13:00,103,357.5121,-37.810979,144.958897,13
09/07/2019 14:00,103,411.62357,-37.810979,144.958897,14
09/07/2019 15:00,103,453.55334,-37.810979,144.958897,15
09/07/2019 16:00,103,471.49564,-37.810979,144.958897,16
09/07/2019 17:00,103,492.2206,-37.810979,144.958897,17
10/07/2019 10:00,103,469.13177,-37.810979,144.958897,10
10/07/2019 11:00,103,479.26898,-37.810979,144.958897,11
10/07/2019 12:00,103,546.4621,-37.810979,144.958897,12
10/07/2019 13:00,103,637.3326,-37.810979,144.958897,13
10/07/2019 14:00,103,589.77386,-37.810979,144.958897,14
10/07/2019 15:00,103,428.58414,-37.810979,144.958897,15
10/07/2019 16:00,103,277.5484,-37.810979,144.958897,16
10/07/2019 17:00,103,174.7257,-37.810979,144.958897,17
11/07/2019 10:00,103,328.53522,-37.810979,144.958897,10
11/07/2019 11:00,103,204.61569,-37.810979,144.958897,11
11/07/2019 12:00,103,127.02055,-37.810979,144.958897,12
11/07/2019 13:00,103,83.12975,-37.810979,144.958897,13
11/07/2019 14:00,103,65.00715,-37.810979,144.958897,14
11/07/2019 15:00,103,76.02279,-37.810979,144.958897,15
11/07/2019 16:00,103,124.08289,-37.810979,144.958897,16
11/07/2019 17:00,103,187.5271,-37.810979,144.958897,17
